ID PUMA,PUMA,ID Year,Year,Total Population,Slug PUMA,
79500US0603749,"Inglewood City PUMA, CA",2020,2020,113902,inglewood-city-puma-ca,
79500US0603750,"LA City (South Central/Westmont) PUMA, CA",2020,2020,187071,la-city-south-centralwestmont-puma-ca,
79500US0603751,"LA City (South Central/Watts) PUMA, CA",2020,2020,161205,la-city-south-centralwatts-puma-ca,
79500US0603752,"South Gate & Lynwood Cities PUMA, CA",2020,2020,172111,south-gate-lynwood-cities-puma-ca,
79500US0603753,"Downey City PUMA, CA",2020,2020,109837,downey-city-puma-ca,
79500US0603754,"La Mirada & Santa Fe Springs Cities PUMA, CA",2020,2020,139743,la-mirada-santa-fe-springs-cities-puma-ca,
79500US0603755,"Norwalk City PUMA, CA",2020,2020,120796,norwalk-city-puma-ca,
79500US0603756,"Bellflower & Paramount Cities PUMA, CA",2020,2020,116009,bellflower-paramount-cities-puma-ca,
79500US0603757,"Compton City & West Rancho Dominguez PUMA, CA",2020,2020,159091,compton-city-west-rancho-dominguez-puma-ca,
79500US0603758,"Gardena, Lawndale Cities & West Athens PUMA, CA",2020,2020,159106,gardena-lawndale-cities-west-athens-puma-ca,
79500US0603759,"Hawthorne City PUMA, CA",2020,2020,113367,hawthorne-city-puma-ca,
79500US0603760,"Redondo Beach, Manhattan Beach & Hermosa Beach Cities PUMA, CA",2020,2020,137456,redondo-beach-manhattan-beach-hermosa-beach-cities-puma-ca,
79500US0603761,"Torrance City PUMA, CA",2020,2020,124824,torrance-city-puma-ca,
79500US0603762,"Carson City PUMA, CA",2020,2020,113302,carson-city-puma-ca,
79500US0603763,"Long Beach City (North) PUMA, CA",2020,2020,145373,long-beach-city-north-puma-ca,
79500US0603764,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA, CA",2020,2020,159160,lakewood-cerritos-artesia-hawaiian-gardens-cities-puma-ca,
79500US0603765,"Long Beach City (East) PUMA, CA",2020,2020,134312,long-beach-city-east-puma-ca,
79500US0603766,"Long Beach City (Southwest & Port) PUMA, CA",2020,2020,99677,long-beach-city-southwest-port-puma-ca,
79500US0603767,"LA City (South/San Pedro) PUMA, CA",2020,2020,184777,la-city-southsan-pedro-puma-ca,
79500US0603768,"Palos Verdes Peninsula PUMA, CA",2020,2020,110362,palos-verdes-peninsula-puma-ca,
79500US0603769,"Long Beach (Central) & Signal Hill Cities PUMA, CA",2020,2020,96180,long-beach-central-signal-hill-cities-puma-ca,
79500US0603900,"Madera City PUMA, CA",2020,2020,155763,madera-city-puma-ca,
79500US0604101,"Novato & San Rafael (North) Cities PUMA, CA",2020,2020,109002,novato-san-rafael-north-cities-puma-ca,
79500US0604102,"San Rafael (South), Mill Valley & Sausalito Cities PUMA, CA",2020,2020,150537,san-rafael-south-mill-valley-sausalito-cities-puma-ca,
79500US0604701,"Los Banos & Livingston Cities PUMA, CA",2020,2020,112419,los-banos-livingston-cities-puma-ca,
79500US0604702,"Merced & Atwater Cities PUMA, CA",2020,2020,161430,merced-atwater-cities-puma-ca,
79500US0605301,"Seaside, Monterey, Marina & Pacific Grove Cities PUMA, CA",2020,2020,181761,seaside-monterey-marina-pacific-grove-cities-puma-ca,
79500US0605302,"Salinas City PUMA, CA",2020,2020,170482,salinas-city-puma-ca,
79500US0605303,"Monterey (South & East) & San Benito Counties PUMA, CA",2020,2020,141956,monterey-south-east-san-benito-counties-puma-ca,
79500US0605500,"Napa City PUMA, CA",2020,2020,138609,napa-city-puma-ca,
79500US0605700,"Nevada & Sierra Counties PUMA, CA",2020,2020,102338,nevada-sierra-counties-puma-ca,
79500US0605901,"San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA, CA",2020,2020,181775,san-clemente-laguna-niguel-san-juan-capistrano-cities-puma-ca,
79500US0605902,"Mission Viejo & Rancho Santa Margarita (West) Cities PUMA, CA",2020,2020,109041,mission-viejo-rancho-santa-margarita-west-cities-puma-ca,
79500US0605903,"Newport Beach, Aliso Viejo & Laguna Hills Cities PUMA, CA",2020,2020,210049,newport-beach-aliso-viejo-laguna-hills-cities-puma-ca,
79500US0605904,"Irvine City (Central) PUMA, CA",2020,2020,242627,irvine-city-central-puma-ca,
79500US0605905,"Lake Forest, Irvine (North) Cities & Silverado PUMA, CA",2020,2020,223282,lake-forest-irvine-north-cities-silverado-puma-ca,
79500US0605906,"Yorba Linda, La Habra & Brea Cities PUMA, CA",2020,2020,187613,yorba-linda-la-habra-brea-cities-puma-ca,
79500US0605907,"Fullerton & Placentia Cities PUMA, CA",2020,2020,197292,fullerton-placentia-cities-puma-ca,
79500US0605908,"Buena Park, Cypress & Seal Beach Cities PUMA, CA",2020,2020,181570,buena-park-cypress-seal-beach-cities-puma-ca,
79500US0605909,"Anaheim City (West) PUMA, CA",2020,2020,152911,anaheim-city-west-puma-ca,
79500US0605910,"Anaheim City (East) PUMA, CA",2020,2020,199539,anaheim-city-east-puma-ca,
79500US0605911,"Orange & Villa Park Cities PUMA, CA",2020,2020,138733,orange-villa-park-cities-puma-ca,
79500US0605912,"Westminster, Stanton & Garden Grove (West) Cities PUMA, CA",2020,2020,168852,westminster-stanton-garden-grove-west-cities-puma-ca,
79500US0605913,"Garden Grove City (East) PUMA, CA",2020,2020,163286,garden-grove-city-east-puma-ca,
79500US0605914,"Huntington Beach City PUMA, CA",2020,2020,197956,huntington-beach-city-puma-ca,
79500US0605915,"Rancho Santa Margarita City (East) & Ladera Ranch PUMA, CA",2020,2020,109985,rancho-santa-margarita-city-east-ladera-ranch-puma-ca,
79500US0605916,"Santa Ana City (West) PUMA, CA",2020,2020,152638,santa-ana-city-west-puma-ca,
79500US0605917,"Santa Ana City (East) PUMA, CA",2020,2020,172393,santa-ana-city-east-puma-ca,
79500US0605918,"Costa Mesa & Fountain Valley Cities PUMA, CA",2020,2020,180616,costa-mesa-fountain-valley-cities-puma-ca,
79500US0606101,"Roseville City PUMA, CA",2020,2020,144807,roseville-city-puma-ca,
79500US0606102,"Rocklin, Lincoln Cities & Loomis Town PUMA, CA",2020,2020,130070,rocklin-lincoln-cities-loomis-town-puma-ca,
79500US0606103,"Auburn & Colfax Cities PUMA, CA",2020,2020,116707,auburn-colfax-cities-puma-ca,
79500US0606501,"Indio, Coachella, Blythe & La Quinta (East) Cities PUMA, CA",2020,2020,183422,indio-coachella-blythe-la-quinta-east-cities-puma-ca,
79500US0606502,"Cathedral City, Palm Springs & Rancho Mirage Cities PUMA, CA",2020,2020,136659,cathedral-city-palm-springs-rancho-mirage-cities-puma-ca,
79500US0606503,"Temecula City PUMA, CA",2020,2020,144408,temecula-city-puma-ca,
79500US0606504,"Murrieta & Wildomar Cities PUMA, CA",2020,2020,149400,murrieta-wildomar-cities-puma-ca,
79500US0606505,"Menifee, Lake Elsinore & Canyon Lake Cities PUMA, CA",2020,2020,208675,menifee-lake-elsinore-canyon-lake-cities-puma-ca,
79500US0606506,"Hemet City & East Hemet PUMA, CA",2020,2020,174121,hemet-city-east-hemet-puma-ca,
79500US0606507,"San Jacinto, Beaumont, Banning & Calimesa Cities PUMA, CA",2020,2020,167110,san-jacinto-beaumont-banning-calimesa-cities-puma-ca,
79500US0606508,"Moreno Valley City PUMA, CA",2020,2020,197495,moreno-valley-city-puma-ca,
79500US0606509,"Perris City, Temescal Valley & Mead Valley PUMA, CA",2020,2020,136549,perris-city-temescal-valley-mead-valley-puma-ca,
79500US0606510,"Riverside City (East) PUMA, CA",2020,2020,155423,riverside-city-east-puma-ca,
79500US0606511,"Riverside City (West) PUMA, CA",2020,2020,181811,riverside-city-west-puma-ca,
79500US0606512,"Corona City (South), Woodcrest & Home Gardens PUMA, CA",2020,2020,112996,corona-city-south-woodcrest-home-gardens-puma-ca,
79500US0606513,"Corona (Northwest) & Norco Cities PUMA, CA",2020,2020,157751,corona-northwest-norco-cities-puma-ca,
79500US0606514,"Jurupa Valley & Eastvale Cities PUMA, CA",2020,2020,172445,jurupa-valley-eastvale-cities-puma-ca,
79500US0606515,"Palm Desert, La Quinta (West) & Desert Hot Springs Cities PUMA, CA",2020,2020,159584,palm-desert-la-quinta-west-desert-hot-springs-cities-puma-ca,
79500US0606701,"Citrus Heights City PUMA, CA",2020,2020,109745,citrus-heights-city-puma-ca,
79500US0606702,"Rancho Cordova City PUMA, CA",2020,2020,122147,rancho-cordova-city-puma-ca,
79500US0606703,"Arden-Arcade, Carmichael & Fair Oaks (West) PUMA, CA",2020,2020,116499,arden-arcade-carmichael-fair-oaks-west-puma-ca,
79500US0606704,"North Highlands, Foothill Farms & McClellan Park PUMA, CA",2020,2020,136572,north-highlands-foothill-farms-mcclellan-park-puma-ca,
79500US0606705,"Sacramento City (Northwest/Natomas) PUMA, CA",2020,2020,116399,sacramento-city-northwestnatomas-puma-ca,
79500US0606706,"Sacramento City (North), Antelope & Rio Linda PUMA, CA",2020,2020,124061,sacramento-city-north-antelope-rio-linda-puma-ca,
79500US0606707,"Sacramento City (Central/Downtown & Midtown) PUMA, CA",2020,2020,122147,sacramento-city-centraldowntown-midtown-puma-ca,
79500US0606708,"Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA, CA",2020,2020,142773,sacramento-city-southeastfruitridge-avondale-depot-park-puma-ca,
79500US0606709,"Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA, CA",2020,2020,150013,sacramento-city-southwestpocket-meadowview-north-laguna-puma-ca,
79500US0606710,"Elk Grove City PUMA, CA",2020,2020,164139,elk-grove-city-puma-ca,
79500US0606711,"Galt, Isleton Cities & Delta Region PUMA, CA",2020,2020,117275,galt-isleton-cities-delta-region-puma-ca,
79500US0606712,"Folsom City, Orangevale & Fair Oaks (East) PUMA, CA",2020,2020,116202,folsom-city-orangevale-fair-oaks-east-puma-ca,
79500US0607101,"Twentynine Palms & Barstow Cities PUMA, CA",2020,2020,141558,twentynine-palms-barstow-cities-puma-ca,
79500US0607102,"Victorville & Adelanto Cities PUMA, CA",2020,2020,170950,victorville-adelanto-cities-puma-ca,
79500US0607103,"Hesperia City & Apple Valley Town PUMA, CA",2020,2020,176971,hesperia-city-apple-valley-town-puma-ca,
79500US0607104,"Phelan, Lake Arrowhead & Big Bear City PUMA, CA",2020,2020,119030,phelan-lake-arrowhead-big-bear-city-puma-ca,
79500US0607105,"Redlands & Yucaipa Cities PUMA, CA",2020,2020,144720,redlands-yucaipa-cities-puma-ca,
79500US0607106,"Colton, Loma Linda & Grand Terrace Cities PUMA, CA",2020,2020,105953,colton-loma-linda-grand-terrace-cities-puma-ca,
79500US0607107,"San Bernardino City (East) PUMA, CA",2020,2020,117200,san-bernardino-city-east-puma-ca,
79500US0607108,"San Bernardino City (West) PUMA, CA",2020,2020,171581,san-bernardino-city-west-puma-ca,
79500US0607109,"Rialto City PUMA, CA",2020,2020,114013,rialto-city-puma-ca,
79500US0607110,"Fontana City (East) PUMA, CA",2020,2020,112247,fontana-city-east-puma-ca,
79500US0607111,"Rancho Cucamonga City PUMA, CA",2020,2020,178240,rancho-cucamonga-city-puma-ca,
79500US0607112,"Upland & Montclair Cities PUMA, CA",2020,2020,128051,upland-montclair-cities-puma-ca,
79500US0607113,"Ontario City PUMA, CA",2020,2020,179699,ontario-city-puma-ca,
79500US0607114,"Chino & Chino Hills Cities PUMA, CA",2020,2020,176216,chino-chino-hills-cities-puma-ca,
79500US0607115,"Fontana City (West) PUMA, CA",2020,2020,125931,fontana-city-west-puma-ca,
79500US0607301,"Oceanside City & Camp Pendleton PUMA, CA",2020,2020,200741,oceanside-city-camp-pendleton-puma-ca,
79500US0607302,"Fallbrook, Alpine & Valley Center PUMA, CA",2020,2020,118164,fallbrook-alpine-valley-center-puma-ca,
79500US0607303,"Vista City PUMA, CA",2020,2020,115500,vista-city-puma-ca,
79500US0607304,"Carlsbad City PUMA, CA",2020,2020,124273,carlsbad-city-puma-ca,
79500US0607305,"San Marcos & Escondido (West) Cities PUMA, CA",2020,2020,126487,san-marcos-escondido-west-cities-puma-ca,
79500US0607306,"Escondido City (East) PUMA, CA",2020,2020,142792,escondido-city-east-puma-ca,
79500US0607307,"Lakeside, Winter Gardens & Ramona PUMA, CA",2020,2020,112527,lakeside-winter-gardens-ramona-puma-ca,
79500US0607308,"San Diego (Northeast/Rancho Bernardo) & Poway Cities PUMA, CA",2020,2020,133630,san-diego-northeastrancho-bernardo-poway-cities-puma-ca,
79500US0607309,"San Diego (Northwest/San Dieguito) & Encinitas Cities PUMA, CA",2020,2020,180806,san-diego-northwestsan-dieguito-encinitas-cities-puma-ca,
79500US0607310,"San Diego City (Southwest/Central Coastal) PUMA, CA",2020,2020,174299,san-diego-city-southwestcentral-coastal-puma-ca,
79500US0607311,"San Diego City (Northwest/Del Mar Mesa) PUMA, CA",2020,2020,123032,san-diego-city-northwestdel-mar-mesa-puma-ca,
79500US0607312,"San Diego City (Central/Mira Mesa & University Heights) PUMA, CA",2020,2020,114260,san-diego-city-centralmira-mesa-university-heights-puma-ca,
79500US0607313,"El Cajon & Santee Cities PUMA, CA",2020,2020,185134,el-cajon-santee-cities-puma-ca,
79500US0607314,"San Diego (East Central/Navajo) & La Mesa Cities PUMA, CA",2020,2020,160027,san-diego-east-centralnavajo-la-mesa-cities-puma-ca,
79500US0607315,"San Diego City (Central/Clairemont & Kearny Mesa) PUMA, CA",2020,2020,175112,san-diego-city-centralclairemont-kearny-mesa-puma-ca,
79500US0607316,"San Diego City (Central/Centre City & Balboa Park) PUMA, CA",2020,2020,175393,san-diego-city-centralcentre-city-balboa-park-puma-ca,
79500US0607317,"San Diego City (Central/Mid-City) PUMA, CA",2020,2020,174715,san-diego-city-centralmid-city-puma-ca,
79500US0607318,"San Diego City (Southeast/Encanto & Skyline) PUMA, CA",2020,2020,164521,san-diego-city-southeastencanto-skyline-puma-ca,
79500US0607319,"Lemon Grove City, La Presa & Spring Valley PUMA, CA",2020,2020,140044,lemon-grove-city-la-presa-spring-valley-puma-ca,
79500US0607320,"Sweetwater RegionChula Vista City (East) PUMA, CA",2020,2020,157266,sweetwater-regionchula-vista-city-east-puma-ca,
79500US0607321,"Chula Vista (West) & National City Cities PUMA, CA",2020,2020,177165,chula-vista-west-national-city-cities-puma-ca,
79500US0607322,"San Diego City (South/Otay Mesa & South Bay) PUMA, CA",2020,2020,147950,san-diego-city-southotay-mesa-south-bay-puma-ca,
79500US0607501,"Richmond District PUMA, CA",2020,2020,147259,richmond-district-puma-ca,
79500US0607502,"North Beach & Chinatown PUMA, CA",2020,2020,112212,north-beach-chinatown-puma-ca,
79500US0607503,"South of Market & Potrero PUMA, CA",2020,2020,146842,south-of-market-potrero-puma-ca,
79500US0607504,"Inner Mission & Castro PUMA, CA",2020,2020,117500,inner-mission-castro-puma-ca,
79500US0607505,"Sunset District (North) PUMA, CA",2020,2020,115028,sunset-district-north-puma-ca,
79500US0607506,"Sunset District (South) PUMA, CA",2020,2020,119927,sunset-district-south-puma-ca,
79500US0607507,"Bayview & Hunters Point PUMA, CA",2020,2020,115783,bayview-hunters-point-puma-ca,
79500US0607701,"Stockton City (North) PUMA, CA",2020,2020,188749,stockton-city-north-puma-ca,
79500US0607702,"Stockton City (South) PUMA, CA",2020,2020,151991,stockton-city-south-puma-ca,
79500US0607703,"Tracy, Manteca & Lathrop Cities PUMA, CA",2020,2020,233680,tracy-manteca-lathrop-cities-puma-ca,
79500US0607704,"Lodi, Ripon & Escalon Cities PUMA, CA",2020,2020,177079,lodi-ripon-escalon-cities-puma-ca,
79500US0607901,"Coastal Region PUMA, CA",2020,2020,173756,coastal-region-puma-ca,
79500US0607902,"Inland Region PUMA, CA",2020,2020,108890,inland-region-puma-ca,
79500US0608101,"Daly City, Pacifica Cities & Colma Town PUMA, CA",2020,2020,145206,daly-city-pacifica-cities-colma-town-puma-ca,
79500US0608102,"South San Francisco, San Bruno & Brisbane Cities PUMA, CA",2020,2020,125149,south-san-francisco-san-bruno-brisbane-cities-puma-ca,
79500US0608103,"San Mateo (North), Burlingame & Millbrae Cities PUMA, CA",2020,2020,108251,san-mateo-north-burlingame-millbrae-cities-puma-ca,
79500US0608104,"San Mateo (South) & Half Moon Bay Cities PUMA, CA",2020,2020,129616,san-mateo-south-half-moon-bay-cities-puma-ca,
79500US0608105,"Redwood City, San Carlos & Belmont Cities PUMA, CA",2020,2020,136317,redwood-city-san-carlos-belmont-cities-puma-ca,
79500US0608106,"Menlo Park, East Palo Alto Cities & Atherton Town PUMA, CA",2020,2020,121155,menlo-park-east-palo-alto-cities-atherton-town-puma-ca,
79500US0608301,"Santa Maria City & Orcutt PUMA, CA",2020,2020,130691,santa-maria-city-orcutt-puma-ca,
79500US0608302,"Lompoc, Guadalupe, Solvang & Buellton Cities PUMA, CA",2020,2020,104701,lompoc-guadalupe-solvang-buellton-cities-puma-ca,
79500US0608303,"South Coast Region PUMA, CA",2020,2020,209557,south-coast-region-puma-ca,
79500US0608501,"Mountain View, Palo Alto & Los Altos Cities PUMA, CA",2020,2020,210174,mountain-view-palo-alto-los-altos-cities-puma-ca,
79500US0608502,"Sunnyvale & San Jose (North) Cities PUMA, CA",2020,2020,159510,sunnyvale-san-jose-north-cities-puma-ca,
79500US0608503,"San Jose (Northwest) & Santa Clara Cities PUMA, CA",2020,2020,157252,san-jose-northwest-santa-clara-cities-puma-ca,
79500US0608504,"Milpitas & San Jose (Northeast) Cities PUMA, CA",2020,2020,141987,milpitas-san-jose-northeast-cities-puma-ca,
79500US0608505,"San Jose City (East Central) & Alum Rock PUMA, CA",2020,2020,109283,san-jose-city-east-central-alum-rock-puma-ca,
79500US0608506,"Gilroy, Morgan Hill & San Jose (South) Cities PUMA, CA",2020,2020,122171,gilroy-morgan-hill-san-jose-south-cities-puma-ca,
79500US0608507,"Cupertino, Saratoga Cities & Los Gatos Town PUMA, CA",2020,2020,140923,cupertino-saratoga-cities-los-gatos-town-puma-ca,
79500US0608508,"San Jose (West Central) & Campbell Cities PUMA, CA",2020,2020,138156,san-jose-west-central-campbell-cities-puma-ca,
79500US0608509,"San Jose City (Northwest) PUMA, CA",2020,2020,132751,san-jose-city-northwest-puma-ca,
79500US0608510,"San Jose City (Central) PUMA, CA",2020,2020,163499,san-jose-city-central-puma-ca,
79500US0608511,"San Jose City (South Central/Branham) & Cambrian Park PUMA, CA",2020,2020,109996,san-jose-city-south-centralbranham-cambrian-park-puma-ca,
79500US0608512,"San Jose City (Southwest/Almaden Valley) PUMA, CA",2020,2020,113434,san-jose-city-southwestalmaden-valley-puma-ca,
79500US0608513,"San Jose City (Southeast/Evergreen) PUMA, CA",2020,2020,115572,san-jose-city-southeastevergreen-puma-ca,
79500US0608514,"San Jose City (East Central/East Valley) PUMA, CA",2020,2020,109633,san-jose-city-east-centraleast-valley-puma-ca,
79500US0608701,"Watsonville & Scotts Valley Cities PUMA, CA",2020,2020,145723,watsonville-scotts-valley-cities-puma-ca,
79500US0608702,"Santa Cruz City PUMA, CA",2020,2020,127594,santa-cruz-city-puma-ca,
79500US0608900,"Redding City PUMA, CA",2020,2020,179383,redding-city-puma-ca,
79500US0609501,"Vallejo & Benicia Cities PUMA, CA",2020,2020,151363,vallejo-benicia-cities-puma-ca,
79500US0609502,"Fairfield & Suisun City Cities PUMA, CA",2020,2020,151482,fairfield-suisun-city-cities-puma-ca,
79500US0609503,"Vacaville & Dixon Cities PUMA, CA",2020,2020,141672,vacaville-dixon-cities-puma-ca,
79500US0609701,"Windsor Town, Healdsburg & Sonoma Cities PUMA, CA",2020,2020,181852,windsor-town-healdsburg-sonoma-cities-puma-ca,
79500US0609702,"Petaluma, Rohnert Park & Cotati Cities PUMA, CA",2020,2020,124162,petaluma-rohnert-park-cotati-cities-puma-ca,
